artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,cluster_label
Mom Jeans.,5KLam4kR0xz45YnaO8UqTF,glamorous,0.00834,0.3879999999999999,248650,0.593,0.0054399999999999,7,0.1009999999999999,-7.627000000000001,1,0.027,139.922,4,0.37,44,4
Atmosphere,1CHj6R07JmsPO3qSig0SuU,Happymess,0.482,0.65,220267,0.91,0.0,6,0.525,-2.6910000000000003,1,0.2689999999999999,92.104,4,0.667,32,5
Es-K,0S1qGg7npniBnJSePTkKiI,Moments of Clarity,0.652,0.642,182667,0.462,0.723,10,0.181,-6.437,0,0.1119999999999999,172.09099999999998,4,0.431,21,1
Sickick,6aF0hjxznYqUNbwErQttdn,Lost My Way,0.807,0.6759999999999999,236119,0.353,0.000603,2,0.309,-7.922999999999999,0,0.0715,74.993,4,0.414,51,6
Atmosphere,6nBclZiMz9ta1gO4hXP7K2,Makes The Sun Come Out,0.00435,0.933,161880,0.447,0.0,11,0.203,-6.6770000000000005,0,0.261,96.034,4,0.78,27,1
Lil Baby Drake,5mSCUPtUE5Gra9ABt7TgXt,Pikachu,0.179,0.711,232960,0.66,0.0,1,0.103,-7.585,1,0.0744,135.069,4,0.544,38,4
Atmosphere,5T6rjU4pDNu6MzsphhU00w,Party Over Here,0.291,0.599,196400,0.932,0.0,1,0.504,-3.426,1,0.292,100.767,4,0.799,27,5
Atmosphere,38QZZmq4XK0kO7FKM3Wjnf,66th Street,0.471,0.7140000000000001,141880,0.731,0.0,10,0.195,-4.41,0,0.311,93.655,4,0.779,28,1
Johnny Utah,28EyY6ygTlCucvF9RoMIQ1,Really Meant,0.929,0.8140000000000001,151687,0.254,3.94e-05,9,0.0913,-12.104,0,0.0405,130.05,4,0.419,45,6
Rico Nasty,0ZuxznxNDb5yKYmpgVWWK3,Ice Cream,0.0238,0.858,130370,0.816,1.02e-05,2,0.212,-4.795,1,0.285,162.138,4,0.54,51,4
John Coltrane,1HlfLVWYTIQZOoYOi1LdFy,Nature Boy,0.369,0.544,204013,0.3389999999999999,0.0248,0,0.0986,-15.159,1,0.0378,107.115,3,0.4,46,6
HoodRich Pablo Juan,3V4jMjpYEsdnL1B4VmRxpG,Give It to Em,0.1169999999999999,0.888,214168,0.432,0.0,1,0.113,-11.757,1,0.306,139.982,4,0.52,37,5
Joywave,7GcW6BIxfv8JHxFxslJghx,Compromise,0.0287,0.42,221426,0.92,0.0535,4,0.307,-4.511,0,0.0573,146.986,4,0.412,39,0
Neutro Shorty,6Tq39zqGZCNcr54runJG3y,Cooking Up (feat. Jon Z),0.0364,0.867,288545,0.6759999999999999,0.0,1,0.1159999999999999,-5.377999999999999,1,0.35,139.98,4,0.48,48,5
Joey Bada$$,4rkfCWtPe63QU1HXsVTcpc,Where It'$ At? (feat. Kirk Knight),0.82,0.723,248838,0.6609999999999999,0.0,10,0.102,-5.292000000000001,0,0.423,80.351,4,0.8590000000000001,48,5
Ralph,6i7F8TS0LxoyxuTA63aTiq,Tables Have Turned,0.337,0.888,201289,0.386,1.36e-06,0,0.0927,-8.552,1,0.0535,105.973,4,0.4039999999999999,44,4
Soony Cen,4ydi1k3b0oYn3QUyBlespU,Della,9.26e-05,0.695,146844,0.606,0.679,10,0.325,-10.380999999999998,0,0.0611,122.987,4,0.946,0,1
Atmosphere,57hcnYTaAkDcovhJBSX78x,Don't Stop,0.0748,0.474,235187,0.935,0.0,6,0.238,-3.595,1,0.358,90.05,4,0.764,26,5
Rise Against,41RBChi0dpeKl6jyFHt3Cr,Megaphone,0.00431,0.17,185293,0.995,0.000187,11,0.0847,-1.4480000000000002,1,0.3879999999999999,168.989,4,0.0944,36,0
Atmosphere,7esaplJKY1ots6MAAlQxkA,"Ha, This One Is About Alcohol Too",0.476,0.8240000000000001,200227,0.711,0.0,4,0.0751,-3.652,1,0.226,93.055,4,0.687,28,4
Atmosphere,5GlAGqzjREfbN0ibQDlNkz,Carry Me Home,0.3779999999999999,0.78,194920,0.7929999999999999,4.34e-06,11,0.0881,-3.197,0,0.203,103.866,4,0.64,28,1
Only One Felipe,1bN6WU7BMNeuy3woCvOp50,Pocket,0.000957,0.878,141893,0.848,0.0,6,0.135,-4.428999999999999,0,0.33,140.035,4,0.91,7,5
Floreyyyy,49A0pmfPkTuH5p1g2YIpwu,Come a Little Closer,0.967,0.733,133421,0.0993,0.914,5,0.0971,-21.406,0,0.0954,76.029,4,0.618,21,2
Ben Howard,3KRMHJSi1h2jdQOY4bb6Mp,Someone In The Doorway,0.157,0.622,296293,0.525,0.713,7,0.251,-10.455,1,0.0366,99.975,4,0.7959999999999999,50,4
Eric Nam,3i7OLkVcsYvJI8fLPCFP22,FLOAT,0.0683,0.728,183652,0.746,2.88e-05,9,0.1369999999999999,-4.57,1,0.0312,115.006,4,0.5820000000000001,50,4
The Vamps,6Q5mBaYx58jIwZ9w8rlEVS,For You,0.0287,0.655,195440,0.802,0.0,8,0.0763,-5.62,1,0.0548,88.01299999999999,4,0.608,40,4
The Interrupters,5dt0dBcBTgGb7Gt5hNTG91,Title Holder,0.000618,0.429,161680,0.991,0.104,11,0.368,-4.03,1,0.207,176.058,4,0.645,52,1
Atmosphere,1NX0DM1oNkD53sdhehfOgb,Less One,0.266,0.7859999999999999,224547,0.693,0.0,2,0.0444,-1.92,1,0.217,83.985,4,0.85,27,4
Matt Maeson,2iKG2PB3kaUc99NLOz6kWH,Hallucinogenics - Stripped,0.882,0.557,187214,0.32,0.0,0,0.14,-10.35,1,0.0568,121.173,4,0.252,47,6
Atmosphere,6tE1TczsZ3dhBMewMmHhzg,They All Get Mad At You,0.0326,0.396,212040,0.977,6.86e-05,2,0.161,-2.546,1,0.415,73.703,3,0.39,27,4
Atmosphere,6Mlcskc9Ot5rCGd9ThDbBu,Not Another Day,0.306,0.48,239000,0.977,0.0,8,0.181,-1.182,0,0.155,92.978,4,0.417,28,1
AmaLee,5hLTzBu9BRbvwupxWjG5ed,ODD FUTURE,0.0223,0.621,213750,0.825,0.0,1,0.2769999999999999,-4.971,0,0.0589,128.01,4,0.5820000000000001,44,4
The Menzingers,1hAiYJ5uctHWaDbM0kWQWb,Toy Soldier,0.0043799999999999,0.3939999999999999,206078,0.926,0.00273,1,0.336,-3.624,1,0.038,144.137,4,0.6659999999999999,46,4
Atmosphere,4wBn76CXT9YAeOROmuG9yr,Beautiful,0.696,0.6609999999999999,122720,0.715,0.00705,7,0.113,-4.848,1,0.218,98.946,4,0.426,26,4
Atmosphere,15ninLg942d1Rl527RQp17,Good Daddy,0.249,0.753,115840,0.762,0.0,0,0.108,-2.773,1,0.128,82.995,4,0.6990000000000001,27,4
Caamp,7kfpyjz5awLGwUCrMiODWw,Send the Fisherman,0.649,0.342,227944,0.358,6.65e-06,1,0.795,-14.216,1,0.0599,78.528,4,0.187,48,0
Future Generations,6PfKuEVOwNfuk5ZtKxrJYC,All The Same,0.299,0.652,198384,0.8029999999999999,0.002,1,0.0739,-6.36,1,0.0383,118.038,4,0.601,46,4
Thomas Rhett,5GNLgyyWrRobRt3hf8oRwX,Marry Me - Remix,0.0585,0.59,221408,0.494,0.0,5,0.115,-7.443,0,0.0402,88.014,4,0.191,42,1
Corey Smith,6zc3PbcNCRulb9NADLcJvP,Halfway Home,0.529,0.685,208662,0.627,0.000658,9,0.108,-7.77,1,0.0296,90.055,4,0.693,45,4
Heidi Raye,6ArEoLmhXmQ05RPH98y8Qs,Sweat,0.043,0.613,166280,0.818,0.0,4,0.31,-3.966,0,0.0537,75.014,4,0.7559999999999999,22,1
Sigala,2YNHbwSVPicZqP9h4LvdLL,Feels Like Home (feat. Kent Jones) - Jus Now Remix,0.00515,0.76,216931,0.8079999999999999,0.628,11,0.3429999999999999,-5.627000000000001,1,0.046,125.018,4,0.479,41,1
j ember,7rP2j96yHkABXBAKpMAFs9,something more,0.0322,0.485,196023,0.321,0.0923,2,0.0677,-12.630999999999998,1,0.0314,82.03399999999999,4,0.162,46,6
Cheat Codes,70ivWyLvP8Yg39wBM65dTf,Activate,0.0123,0.885,206733,0.947,2.15e-05,10,0.0787,-5.854,0,0.218,126.004,4,0.65,42,1
Sean Paul,5vf6J4SM5SZ2I87jA2juK2,Naked Truth,0.0243,0.684,238292,0.936,1.75e-06,6,0.0831,-2.969,1,0.19,104.089,4,0.762,56,4
DJ California,4HSFKtZaykAbqvtwKvnOjS,The Name of Jesus,0.00218,0.7559999999999999,62251,0.6509999999999999,0.00426,2,0.335,-5.584,1,0.0567,154.012,4,0.561,1,4
1K Phew,0i4FVyOvGUbpj9uNsmCwiF,Zoo Atlanta,0.0819999999999999,0.84,127148,0.7020000000000001,0.0,1,0.132,-6.3,1,0.0447,140.989,4,0.3229999999999999,39,4
Flight Facilities,1kny9uW71Z68wHPGhCU7oB,All Your Love - Joakim's Paradise Mix,0.0022,0.601,444527,0.917,0.911,5,0.103,-10.439,1,0.0477,120.004,4,0.446,19,4
Katzù Oso,6Dw7rNYiTWUXpcQHUHPwuw,Crazy4luvinU,0.0306,0.703,240000,0.511,0.478,11,0.129,-13.04,0,0.0469,100.0,4,0.46,44,1
Lily Allen,28TwQfUt2pJbmHLwoR281y,Trigger Bang (feat. Giggs),0.185,0.659,212147,0.718,0.0,11,0.111,-5.417000000000001,1,0.0502,77.99600000000001,4,0.4679999999999999,55,1
NGHTMRE,6BZeYN9QbYELAgVoMCtosO,Lights Low,0.0563,0.701,201000,0.7090000000000001,0.0,7,0.171,-5.492000000000001,0,0.2189999999999999,80.051,4,0.515,44,1
Bastille,16LmEVqSTGSQDAMz0ZCE1l,Quarter Past Midnight - One Eyed Jack's Session,0.914,0.379,232208,0.3279999999999999,0.0,6,0.118,-8.045,1,0.0393,81.789,4,0.539,44,6
Tritonal,4G34Ff0WzcHErtO0lCJAh0,Ready (feat. Zach Sorgen),0.211,0.58,247500,0.737,0.0,9,0.0614,-3.731,1,0.0597,127.987,4,0.414,46,1
TEC,0x3XDKNytp8KobiPq3Fefx,Thru the Storm,0.544,0.7090000000000001,174341,0.596,0.0,7,0.128,-4.1,0,0.0928,157.018,4,0.852,32,1
Ajmw,1C6PddgvtluZvd8WTLaYA1,Bloom,0.757,0.868,130909,0.305,0.929,11,0.115,-8.667,1,0.0869,88.154,4,0.6559999999999999,32,6
Mom Jeans.,5PpR4ekGGsHuoTbN2BCZYI,you cant eat cats Kevin,8.340000000000001e-05,0.456,165963,0.923,6.409999999999999e-05,3,0.3229999999999999,-6.135,1,0.0711,159.86,4,0.442,44,0
P-Lo,17Rcrd4ARqY9CkQGUFPhJS,bamboo,0.00488,0.887,159065,0.4379999999999999,0.0228,1,0.147,-7.215,1,0.114,98.022,4,0.547,43,4
Sauce Walka,3OYHbrn4B0y4CMJW7jTkyY,Mask On,0.203,0.732,252656,0.605,0.0,10,0.276,-7.3,0,0.361,120.006,4,0.845,47,5
Mayaewk,3YcTS9jFdBotfGOQAYdYYQ,Sky High,0.337,0.63,81556,0.445,0.387,5,0.396,-11.555,1,0.1639999999999999,71.044,4,0.537,12,6
Sports,10zp4WvO80JIXknCA5nf62,Shiggy,0.488,0.5539999999999999,219573,0.674,0.000224,5,0.149,-6.403,0,0.109,79.98100000000001,4,0.718,41,1
SPEECHLESS,6JoXVpSpbDmXXfLcgWRYDS,Myself,0.833,0.555,141619,0.418,0.905,4,0.0458,-12.948,0,0.0376,99.981,4,0.151,39,6
EXID,1RHpIU25l0TTztLQ0aRKOT,How Why,0.107,0.7170000000000001,231717,0.716,0.0,7,0.733,-5.397,1,0.05,100.001,4,0.39,45,0
Jazzy Amra,2wG7MurCBUOnKu7WyLH3t1,You Got Me,0.285,0.556,233018,0.7809999999999999,0.0,1,0.186,-4.254,1,0.296,100.892,4,0.665,28,4
YONAKA,0HYxeFyCKdiaETUBpJgFvd,Fired Up,0.0114,0.5710000000000001,217676,0.942,0.0,9,0.181,-3.238,0,0.0895,114.018,4,0.31,45,1
Pegboard Nerds,53f686RDklf4tjm8XsEuJb,Purple People Eater,0.0079099999999999,0.497,262242,0.963,0.175,0,0.134,-3.281,1,0.489,159.966,4,0.291,40,5
Chief Keef,1BonFFxVEKGbwkGuRP4wzc,Tragedies,0.0808,0.461,194000,0.6779999999999999,0.0,7,0.324,-3.701,1,0.0449,180.092,4,0.0529,35,0
Calibre 50,3opMSJlTyMU0e6EVxMTx4s,Ni Aunque Me Beses Los Pies,0.3989999999999999,0.7490000000000001,182240,0.483,0.0,0,0.123,-4.4910000000000005,1,0.0383,141.967,3,0.94,47,4
LIL NIZZY,1R9oqi9OVAlYOOnO0ciivt,Blockstar,0.505,0.747,197000,0.66,0.0,2,0.133,-6.252999999999999,0,0.126,155.911,4,0.3279999999999999,15,1
Great Lake Swimmers,5L4FNK53OR0qlZHcZBtosH,Alone but Not Alone,0.151,0.527,197787,0.8029999999999999,0.902,7,0.1889999999999999,-7.475,1,0.0291,113.915,4,0.8370000000000001,6,4
Diplo,72h6UkIH94CYPJlnUmZSsO,Color Blind - TWERL & Max Styler Remix,0.113,0.496,189573,0.586,0.0,5,0.466,-5.513999999999999,0,0.2339999999999999,88.714,4,0.615,40,0
Walk Off the Earth,3Nr6Pi2uoxHTGbYfPDYccH,Girls Like You,0.507,0.8320000000000001,217685,0.596,0.0,0,0.11,-6.981,1,0.0475,124.962,4,0.359,44,4
Khwezi,7q5BkB7AnW6YzBpkkcaJri,Fragile,0.171,0.579,206530,0.65,0.0,1,0.113,-6.718,1,0.0375,74.968,4,0.381,32,4
Popcaan,0nYHp44CovL4IThKhU8tYU,Mi Love Yuh,0.282,0.631,146500,0.56,0.0,2,0.129,-5.48,1,0.384,121.406,5,0.586,46,5
Ro Ransom,7axvdK6tFeKot0HT8J9KtE,Wraith,0.0012699999999999,0.654,177034,0.584,0.0,6,0.0773,-7.411,0,0.0674,159.899,4,0.284,42,1
Daron Malakian and Scars On Broadway,2SZF3qH7XF7205oNaeEs49,Guns Are Loaded,0.0254,0.532,256587,0.7390000000000001,4.03e-06,8,0.0498,-4.066,1,0.0325,145.031,4,0.295,52,4
John Vincent III,5BfGt4n9X6Oo8FtEOytfMv,Next To You,0.633,0.4429999999999999,256520,0.419,0.00183,7,0.4039999999999999,-7.975,1,0.0321,132.204,4,0.0719,49,6
Sleepy Brown,0rdmYZpqudklj3mhejRH1v,If You Want It (Sleepy Brown feat. Scar),0.0175,0.645,277947,0.785,5.61e-06,0,0.0898,-6.867999999999999,0,0.0353,110.994,4,0.569,38,4
goosetaf,6PoTQdVS7iGQcEp0ErYbTR,Mitosis,0.435,0.606,108000,0.482,0.845,5,0.0771,-16.391,0,0.276,78.934,4,0.611,18,6
NateWantsToBattle,36SF0nHL9x6DowLbJHOrBk,Smoke and Guns,0.023,0.568,196190,0.885,0.0,3,0.544,-2.88,1,0.0624,125.938,4,0.782,48,4
Vicci Flame,1oi8V9DA3uCVXkhBA6cF5a,Scooby Snacks,0.027,0.7509999999999999,202667,0.528,0.0,0,0.3279999999999999,-7.362,0,0.295,143.05100000000002,4,0.337,17,5
Rhye,6sCUJD28AaThoqhras0jcu,Taste - Recorded at Spotify Studios NYC,0.6709999999999999,0.449,463337,0.287,0.537,1,0.102,-15.628,1,0.0459,106.194,4,0.141,45,6
Twizm Whyte Piece,5ILOigbqX9PfWj53Eu8own,Iconic,0.106,0.645,210610,0.948,0.0018899999999999,8,0.161,-6.9910000000000005,0,0.0741,136.985,4,0.8390000000000001,1,1
KYLE,7zZE0iZVbEMQJpuXoLi4dz,That's The MIX,0.381,0.868,146409,0.688,0.0,4,0.293,-6.464,0,0.284,82.014,4,0.568,31,5
Fetty Wap,1FcIsIHoayiVhGddSyRMMU,So Different,0.179,0.745,177935,0.672,0.0,0,0.177,-6.178,1,0.23,143.076,4,0.72,42,4
Yung Sweepings,5gy8hpw2zjm4yaMgcEKvf9,Chronicles of Lilliam Pumpernickel,0.2769999999999999,0.675,34535,0.1119999999999999,0.794,8,0.1119999999999999,-23.007,0,0.1,170.122,4,0.5589999999999999,47,6
Futuristic,3Bz1ti8S3CtZwxAUTTru4m,Goals,0.264,0.708,157488,0.5589999999999999,0.0,6,0.237,-8.994,0,0.503,124.496,4,0.598,41,5
Jade Novah,038f7f4xoDrBkHX06tcXwr,Next To You,0.188,0.407,249489,0.612,0.0,6,0.293,-5.66,1,0.0631,139.595,4,0.143,28,0
Random Encounters,4AqpqVTEf8tLHY69A8CUFW,Baldi's Basics the Musical,0.358,0.6890000000000001,186159,0.451,0.0,1,0.103,-8.933,1,0.0373,80.117,4,0.48,44,4
Veldem,0dpkMau7UG0nji1nZmnF0Y,Funky,0.00303,0.71,228384,0.95,0.417,5,0.414,-2.942,1,0.145,128.05700000000002,4,0.515,44,4
Kuranes,7qPaY4Fo2dyp9s425WMSR8,sleepless nights,0.94,0.6409999999999999,135375,0.288,0.905,9,0.124,-14.675999999999998,0,0.205,83.051,4,0.535,20,6
Juan Magán,0fl1Y7GXXbcLuj2mBPtG26,Escondidos,0.0753,0.583,202713,0.8009999999999999,0.0,1,0.111,-3.167,1,0.0904,191.965,4,0.484,63,4
Chillah Rose,46biFyY7EIDPhncLLWQepY,Win,0.0898,0.439,178939,0.726,0.0,4,0.11,-6.731,0,0.226,97.426,3,0.221,1,0
Jevon,4ye3K0UkT4SINVuNO9HcKk,Judas,0.174,0.8059999999999999,228679,0.6679999999999999,0.000332,9,0.18,-9.137,0,0.0589,106.005,4,0.3939999999999999,43,1
Drake,3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major &amp; Ty Dolla $ign),0.0414,0.6859999999999999,289560,0.428,0.0,2,0.138,-13.072,1,0.192,141.95,4,0.3289999999999999,71,4
Maroon 5,2Fs5Tk06RWbDIBOPtOxTUD,Girls Like You (feat. Cardi B) - CRAY Remix,0.134,0.7929999999999999,237594,0.563,0.0001,9,0.0877,-9.203,0,0.0676,99.971,4,0.363,38,1
Martin Garrix,2bSQqpvnfyheVT9jaK3p5g,Ocean (feat. Khalid) - Syn Cole Remix,0.0189,0.581,202500,0.8390000000000001,4.64e-05,0,0.0846,-3.625,0,0.0463,127.948,4,0.306,36,4
Martin Garrix,2uYCZFKK7Y6ra12SFkBQrU,Ocean (feat. Khalid) - MYRNE Remix,0.0309,0.532,223200,0.848,0.0,0,0.0664,-4.178999999999999,0,0.111,149.98,4,0.647,32,4
Martin Garrix,47AKrHrVUa5XAhhjVc2Kt2,Ocean (feat. Khalid) - Holy Goof Remix,0.00106,0.616,347077,0.924,6.28e-05,0,0.0883,-3.402,0,0.0383,130.029,4,0.29,38,4
Martin Garrix,3sEC2LO7t4G61WOZjUvm4f,Ocean (feat. Khalid) - VAN DUO Remix,0.0664,0.728,236302,0.636,0.00494,8,0.564,-7.667999999999999,1,0.174,124.016,4,0.241,30,0
Alessia Cara,35RN4JojBYBasOZoKcao9D,Growing Pains - Alphalove Remix,0.0144,0.7290000000000001,212493,0.882,2.91e-06,1,0.325,-4.218,0,0.0756,121.958,4,0.831,31,4
Alessia Cara,3ZuLTogqYwaL7DLqAP43t3,Growing Pains - Justin Caruso Remix,0.0496,0.721,181000,0.815,1.7100000000000002e-05,1,0.0953,-5.672999999999999,0,0.181,119.973,4,0.845,34,4
Alessia Cara,4shs5akAzyXemjDFv6ljiW,Growing Pains - FORD MISKIN Remix,0.389,0.617,157027,0.616,0.0,1,0.342,-4.165,0,0.266,104.726,4,0.449,29,5
Alessia Cara,3ZnT3QRrQusv9KtHTrNtqd,Growing Pains - Eden Prince Remix,0.00789,0.611,213960,0.887,7.25e-06,1,0.366,-4.53,0,0.1119999999999999,121.892,4,0.4529999999999999,27,0
Alessia Cara,2DRNLTuiZr3MdFNfEHzWfz,Growing Pains - Dombresky Remix,0.147,0.629,207813,0.833,5.71e-06,6,0.172,-4.749,0,0.212,121.858,4,0.773,30,1
Lazar,4se3NnjqoOGVFFfC53xTCe,I Kill People,0.0157,0.8909999999999999,229722,0.4589999999999999,4.56e-06,9,0.13,-11.996,1,0.312,155.015,4,0.7509999999999999,0,5
P!nk,5qspgnE8tLbT8NZiteN9c0,Secrets - Until Dawn Remix,0.0008089999999999,0.66,212903,0.711,0.00176,9,0.143,-6.395,0,0.0846,123.9,4,0.8859999999999999,30,1
P!nk,3KSgdD7lQASTpF8BCtuJIE,Secrets - DJ Suri & Chris Daniel Remix,0.00243,0.653,226410,0.89,0.00517,9,0.0896,-5.7410000000000005,0,0.0315,123.97,4,0.161,27,1
P!nk,4vTUO4EFDah4jjo1Rlyvhj,Secrets - Rescue Rangerz Remix,0.1939999999999999,0.7020000000000001,205714,0.818,4.61e-06,9,0.223,-5.016,0,0.0355,125.922,4,0.665,25,1
Little Mix,77RsQL1RDECVnB3LL7zhTF,Only You (with Cheat Codes) - Wide Boys Remix,0.14,0.474,164516,0.906,2.7600000000000003e-05,4,0.121,-1.758,0,0.129,123.495,4,0.7040000000000001,20,1
Little Mix,5ba3vTyegTVbMoLDniANWy,Only You - Wide Boys Remix,0.14,0.474,164516,0.906,2.7600000000000003e-05,4,0.121,-1.758,0,0.129,123.495,4,0.7040000000000001,21,1
Vampire Weekend,2U90b6durzAnQZgIjWdhjP,California English Pt. 2,0.57,0.6859999999999999,176907,0.407,0.000922,0,0.0958,-8.211,1,0.0727,78.062,4,0.528,50,6
Lil Bibby,3ZzPozFYIrXhYZKg9LG3B2,Crack Baby,0.119,0.743,188918,0.728,0.182,1,0.295,-8.135,1,0.271,167.93900000000002,4,0.407,0,5
Electric Light Orchestra,07hjHihAB32Bx1BrxeiPdS,Mandalay,0.18,0.441,319053,0.546,0.107,4,0.121,-10.232,1,0.0269,79.689,4,0.142,34,6
Electric Light Orchestra,5H5izWjN7mkeMNwl9zJo9w,Buildings Have Eyes,0.624,0.75,243867,0.7959999999999999,9.59e-05,0,0.106,-7.785,1,0.0304,127.301,4,0.964,29,4
Electric Light Orchestra,79BfPi0TAzZBoUBMEmvnHr,Hello My Old Friend,0.433,0.4579999999999999,511053,0.42,0.00988,7,0.163,-13.02,1,0.0312,72.132,4,0.14,38,6
Electric Light Orchestra,4iOFENARPfS3d6P9rCQ2to,Secret Messages,0.603,0.4479999999999999,283400,0.882,0.013,0,0.278,-6.861000000000001,1,0.0701,146.371,4,0.475,31,4
Electric Light Orchestra,6KCEUboGt4bvLwAqIJDuOA,Loser Gone Wild,0.426,0.331,327133,0.6940000000000001,0.0033799999999999,9,0.13,-7.686,0,0.0361,123.22,4,0.408,28,1
Electric Light Orchestra,3DsGOzzGZYqEhtkkxlWNya,Bluebird,0.0961,0.5870000000000001,253240,0.684,0.000131,7,0.382,-8.533999999999999,1,0.0297,122.08,4,0.621,29,4
Johann Sebastian Bach,5FAPRzOynPJOoePIH0hzPy,III. Courante,0.969,0.436,108413,0.125,0.879,2,0.133,-26.38,0,0.051,115.622,3,0.802,0,2
Johann Sebastian Bach,5LpGOKbF1dvT6NUVtpRo8s,VI. Gigue,0.986,0.53,225107,0.0723,0.899,2,0.139,-23.674,1,0.0578,114.64,3,0.6509999999999999,0,2
Electric Light Orchestra,1rz7pH66J1Fu6PRaMoAmFI,Take Me On and On,0.095,0.601,299227,0.5539999999999999,0.00779,2,0.17,-8.977,1,0.0247,112.752,4,0.184,26,4
Electric Light Orchestra,7sH9wk2IHE0VyQHdKzAtft,Stranger,0.423,0.555,268853,0.655,0.161,0,0.123,-7.89,1,0.026,109.821,4,0.655,27,4
Electric Light Orchestra,3JLX8R2EP8pjNna83AEO7X,Four Little Diamonds,0.0784,0.616,249733,0.906,0.000533,5,0.351,-6.25,1,0.0333,123.328,4,0.677,31,4
Electric Light Orchestra,3QliSXrXoACBLdFesqbs8n,No Way Out,0.81,0.754,208040,0.29,1.1e-05,9,0.0451,-9.663,0,0.0368,112.032,4,0.568,25,1
Electric Light Orchestra,6s30tYL0EJbROLV4Yzsw0D,Rock 'N' Roll Is King,0.356,0.401,193907,0.8809999999999999,0.0,9,0.165,-6.089,1,0.0923,160.45600000000002,4,0.88,42,4
Electric Light Orchestra,6Vk0nKSktSjHzez6u0DwbO,Endless Lies,0.7559999999999999,0.506,214920,0.542,0.054,3,0.124,-9.194,1,0.027,85.585,4,0.375,25,6
Electric Light Orchestra,4FXzyqiTpT10ua8b1O4G2u,Letter from Spain,0.89,0.3289999999999999,178613,0.1159999999999999,0.00256,0,0.125,-16.95,1,0.0325,129.922,4,0.177,24,6
Electric Light Orchestra,4czFKp1KhHIlZtbNEKHGJf,Danger Ahead,0.231,0.451,227080,0.6629999999999999,4.1e-06,4,0.249,-7.03,1,0.0348,126.03,4,0.613,26,4
Johann Sebastian Bach,2dIuMQ54KHBEtH1b38o27f,"Concerto in D Minor, BWV 974: 2. Adagio (Arr. for Cello and Piano by Mischa Maisky)",0.986,0.154,254667,0.0664,0.909,2,0.0431,-25.132,0,0.0495,77.82,5,0.0794,27,2
Electric Light Orchestra,4dATZIErsiKaf7V8aMM0xT,Train of Gold,0.492,0.63,261827,0.5379999999999999,0.00123,5,0.0924,-10.684,0,0.0352,104.822,4,0.436,24,1
Robin Schulz,6nWoNNkfffbmHU9z3kGPao,Basejump,0.00433,0.8029999999999999,391680,0.406,0.825,5,0.0948,-9.444,0,0.0608,125.014,4,0.0769,0,6
Electric Light Orchestra,4qbhYb7W97uXQ8jFrURZ2T,Time After Time,0.528,0.561,235867,0.7759999999999999,0.00134,9,0.233,-9.793,1,0.0306,126.433,4,0.917,23,4
Electric Light Orchestra,1MIzmlQte4O6w9q2hLkZI6,After All - Shorter Version,0.958,0.0828,39987,0.0377,0.901,0,0.113,-31.094,1,0.0467,172.122,3,0.0705,21,2
Johann Sebastian Bach,3Rg09DJofL8iJnSrqsOROh,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 14",0.962,0.295,152773,0.183,0.22,7,0.255,-19.006,1,0.0466,159.499,4,0.845,3,6
Johann Sebastian Bach,7E7OhdrlxKzsCBIm2q31Ii,"Goldberg Variations, BWV 988 (Arr. for Accordion): Aria",0.843,0.15,277147,0.0191,4.89e-06,7,0.134,-21.396,1,0.0411,78.541,3,0.136,6,2
Johann Sebastian Bach,6WiprNe6QNkLmcijzhNwSO,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 1",0.879,0.542,120920,0.3379999999999999,0.0345,7,0.16,-15.893,1,0.0443,98.003,3,0.96,4,6
Johann Sebastian Bach,6sVMfWLmMbAc0wjqDHZ21I,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 2",0.923,0.203,127133,0.0527,5.87e-06,4,0.142,-19.903,0,0.035,62.61600000000001,4,0.356,4,2
Johann Sebastian Bach,5rLCEi8FojqUJe9QsFArBn,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 3, Canone all'unisuono",0.826,0.217,128947,0.196,8.840000000000001e-05,7,0.183,-17.07,1,0.0372,66.362,4,0.629,3,6
Johann Sebastian Bach,3JejWvDCtcIN4qTOSrfszO,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 4",0.846,0.364,69000,0.213,2.93e-05,7,0.129,-14.886,1,0.0333,176.94299999999998,3,0.611,3,6
Johann Sebastian Bach,1g8wthnS8T0pR3xNpgxYJj,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 5",0.911,0.336,114507,0.2739999999999999,0.8290000000000001,4,0.315,-19.072,0,0.0389,103.122,3,0.941,3,2
Johann Sebastian Bach,1bfJDuEdmG6Mg6DOC2DAXT,"Goldberg Variations, BWV 988 (Arr. for Accordion): Var. 6, Canone alla seconda",0.871,0.19,100173,0.124,0.321,2,0.142,-17.906,1,0.0359,106.313,3,0.231,3,2
